Sequoia_ID,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude
BB22_1332,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.5855973533,-89.2099327506
BB22_1333,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,F,2019,46.5851666975,-89.5210837499
BB22_1334,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,M,2019,46.5851666975,-89.5210837499
,2022,Black Bear,14-Sep-22,Hunting,Baldwin,Kalkaska,M,2018,44.7650979378,-85.3030793537
,2022,Black Bear,7-Oct-22,Hunting,Baldwin,Benzie,M,2015,44.5227372869,-86.0904188705
,2022,Black Bear,9-Oct-22,Hunting,Baldwin,Grand Traverse,F,2019,44.5918122277,-85.5462460996
,2022,Black Bear,11-Sep-22,Hunting,Red Oak,Kalkaska,M,2019,44.6341372019,-85.2813535524
,2022,Black Bear,12-Sep-22,Hunting,Baldwin,Manistee,F,2020,44.4755617685,-85.8283394779
BB22_134,2022,Black Bear,7-Sep-22,Hunting,Baraga,Baraga,M,2018,46.643230505,-88.3763519282
BB22_1340,2022,Black Bear,7-Sep-22,Hunting,Amasa,Ontonagon,F,2019,46.4414577438,-89.0226784059
,2022,Black Bear,8-Oct-22,Hunting,Baldwin,Wexford,M,2019,44.4900527327,-85.8078988251
,2022,Black Bear,16-Sep-22,Hunting,Baldwin,Wexford,F,2020,44.5051289354,-85.8078255174
,2022,Black Bear,12-Sep-22,Hunting,Red Oak,Kalkaska,F,2020,44.5329204514,-85.1641288246
,2022,Black Bear,7-Sep-22,Hunting,Baraga,Ontonagon,F,2020,46.7585907929,-89.0842627904
BB22_1345,2022,Black Bear,8-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.6141150433,-89.4383689536
,2022,Black Bear,8-Sep-22,Hunting,Bergland,Ontonagon,M,2014,46.5997271008,-89.4173854661
,2022,Black Bear,8-Sep-22,Hunting,Bergland,Ontonagon,M,2021,46.5998033934,-89.3963383465
BB22_1348,2022,Black Bear,8-Sep-22,Hunting,Bergland,Ontonagon,F,2019,46.6434879801,-89.1886799247
BB22_1349,2022,Black Bear,7-Sep-22,Hunting,Baraga,Houghton,M,2021,46.5569135306,-88.9607235421
BB22_135,2022,Black Bear,7-Sep-22,Hunting,Baraga,Houghton,M,2019,47.1636193931,-88.3302941165
,2022,Black Bear,11-Sep-22,Hunting,Baldwin,Newaygo,F,2021,43.7643102275,-85.6518250606
,2022,Black Bear,7-Sep-22,Hunting,Baldwin,Benzie,M,2020,44.651513159,-85.8277064
,2022,Black Bear,13-Sep-22,Hunting,Baldwin,Manistee,M,2019,44.4651409169,-86.0703326103
BB22_1353,2022,Black Bear,8-Sep-22,Hunting,Baraga,Houghton,F,2019,46.9169947775,-88.8589110815
BB22_1354,2022,Black Bear,8-Sep-22,Hunting,Baraga,Ontonagon,F,2020,46.5856161742,-89.1679301467
BB22_1355,2022,Black Bear,8-Sep-22,Hunting,Bergland,Ontonagon,M,2018,46.5852209844,-89.5001215093
,2022,Black Bear,11-Oct-22,Hunting,Baldwin,Grand Traverse,F,2014,44.5633365696,-85.7669977749
,2022,Black Bear,13-Oct-22,Hunting,Red Oak,Kalkaska,M,2021,44.7206159147,-85.0224430213
BB22_1358,2022,Black Bear,7-Sep-22,Hunting,Amasa,Gogebic,M,2019,46.1668307398,-89.0430010809
BB22_1359,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.6439203696,-89.3750415421
BB22_136,2022,Black Bear,12-Sep-22,Hunting,Baraga,Houghton,M,2016,47.1632724011,-88.5633544907
,2022,Black Bear,12-Sep-22,Hunting,Baldwin,Newaygo,M,2019,43.5334166534,-85.612514104
,2022,Black Bear,17-Sep-22,Hunting,Baldwin,Lake,M,2021,43.8221684724,-85.9883753323
,2022,Black Bear,17-Sep-22,Hunting,Baldwin,Lake,M,2021,43.9954959345,-85.6124099263
,2022,Black Bear,17-Sep-22,Hunting,Baldwin,Benzie,F,2022,44.7124752769,-86.1296229479
,2022,Black Bear,9-Sep-22,Hunting,Baldwin,Mason,M,2021,43.9098179223,-86.0487996201
BB22_1365,2022,Black Bear,23-Oct-22,Hunting,Bergland,Ontonagon,M,2020,46.5709726171,-89.3137101533
BB22_1366,2022,Black Bear,23-Oct-22,Hunting,Bergland,Gogebic,M,2019,46.340281168,-89.4175612045
BB22_1367,2022,Black Bear,19-Oct-22,Hunting,Baraga,Houghton,M,2019,46.5572238218,-88.8562129053
BB22_1368,2022,Black Bear,22-Oct-22,Hunting,Baraga,Houghton,M,2020,46.6434179117,-88.6892459004
BB22_1369,2022,Black Bear,19-Oct-22,Hunting,Baraga,Houghton,M,2021,47.1488797791,-88.5421822469
BB22_137,2022,Black Bear,14-Sep-22,Hunting,Baraga,Houghton,F,2021,46.6000025281,-88.897227598
BB22_1370,2022,Black Bear,16-Oct-22,Hunting,Baraga,Houghton,F,2017,46.8157463461,-88.8162003037
,2022,Black Bear,13-Oct-22,Hunting,Baraga,Houghton,M,2021,46.9895290947,-88.7320742016
BB22_1372,2022,Black Bear,15-Oct-22,Hunting,Bergland,Gogebic,M,2021,46.527694473,-89.9381655462
BB22_1373,2022,Black Bear,18-Oct-22,Hunting,Bergland,Gogebic,M,2020,46.6000940384,-90.1241767789
BB22_1374,2022,Black Bear,15-Oct-22,Hunting,Bergland,Gogebic,F,2013,46.6003919753,-90.2286221543
BB22_1375,2022,Black Bear,22-Oct-22,Hunting,Baraga,Ontonagon,M,2022,46.5566934178,-89.064475807
BB22_1376,2022,Black Bear,7-Oct-22,Hunting,Baraga,Baraga,F,2021,46.6435934149,-88.6680330479
BB22_1377,2022,Black Bear,21-Oct-22,Hunting,Baraga,Ontonagon,M,2021,46.5133527771,-89.0436200441
BB22_1378,2022,Black Bear,28-Sep-22,Hunting,Bergland,Gogebic,M,2005,46.3260375311,-90.0274803028
,2022,Black Bear,16-Oct-22,Hunting,Bergland,Gogebic,M,2020,46.3114381178,-89.2305442885
BB22_138,2022,Black Bear,12-Sep-22,Hunting,Baraga,Houghton,M,2015,47.0909324909,-88.6687044847
BB22_1380,2022,Black Bear,13-Oct-22,Hunting,Baraga,Houghton,F,2021,46.528257374,-88.7105874449
,2022,Black Bear,25-Oct-22,Hunting,Bergland,Gogebic,M,2022,46.5562888556,-89.8347863782
BB22_1382,2022,Black Bear,10-Sep-22,Hunting,Newberry,Alger,M,2021,46.6572633628,-85.9167551464
BB22_1383,2022,Black Bear,12-Sep-22,Hunting,Carney,Menominee,F,2020,45.4279307764,-87.6043656684
BB22_1384,2022,Black Bear,25-Sep-22,Hunting,Carney,Dickinson,M,2018,45.8311186491,-87.9343495751
BB22_1385,2022,Black Bear,15-Sep-22,Hunting,Carney,Menominee,F,2021,45.5145471807,-87.7072981427
BB22_1386,2022,Black Bear,13-Sep-22,Hunting,Carney,Menominee,F,2021,45.3550651097,-87.6256193556
BB22_1387,2022,Black Bear,29-Sep-22,Hunting,Carney,Menominee,M,2019,45.471103211,-87.7079761146
BB22_1388,2022,Black Bear,21-Oct-22,Hunting,Carney,Menominee,F,2014,45.4853377746,-87.6460342132
,2022,Black Bear,30-Sep-22,Hunting,Carney,Menominee,F,2018,45.4564285746,-87.419806162
BB22_139,2022,Black Bear,12-Sep-22,Hunting,Baraga,Ontonagon,M,2019,46.9725734585,-89.1488877695
BB22_1390,2022,Black Bear,26-Sep-22,Hunting,Newberry,Mackinac,M,2017,46.1514847739,-85.7078306585
BB22_1391,2022,Black Bear,4-Oct-22,Hunting,Amasa,Baraga,M,2021,46.4270624266,-88.4809320697
BB22_1392,2022,Black Bear,4-Oct-22,Incidental Take,Carney,Menominee,M,2018,45.485334462,-87.6252598642
BB22_1393,2022,Black Bear,16-Oct-22,Hunting,Carney,Menominee,M,2021,45.4566220764,-87.5430743016
,2022,Black Bear,25-Sep-22,Hunting,Carney,Menominee,M,2021,45.2683211194,-87.6247327686
BB22_1395,2022,Black Bear,7-Sep-22,Hunting,Carney,Menominee,F,2012,45.354251743,-87.5235463394
BB22_1396,2022,Black Bear,26-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.4692298477,-86.1465227325
BB22_1397,2022,Black Bear,25-Sep-22,Hunting,Carney,Menominee,M,2020,45.8477915038,-87.397401415
BB22_1398,2022,Black Bear,16-Sep-22,Hunting,Newberry,Alger,F,2021,46.6281424223,-86.0481571152
BB22_1399,2022,Black Bear,10-Oct-22,Hunting,Newberry,Luce,M,2021,46.5419746572,-85.353886558
BB22_14,2022,Black Bear,14-Sep-22,Hunting,Gwinn,Marquette,F,2020,46.4558022586,-87.5201391925
BB22_140,2022,Black Bear,12-Sep-22,Hunting,Baraga,Ontonagon,F,2020,46.8732085292,-89.1334411442
BB22_1400,2022,Black Bear,9-Sep-22,Hunting,Newberry,Alger,M,2019,46.6139908797,-86.0631993534
,2022,Black Bear,8-Oct-22,Hunting,Carney,Menominee,M,2020,45.9349546212,-87.3782616996
BB22_1402,2022,Black Bear,8-Oct-22,Hunting,Carney,Delta,F,2021,45.7751847829,-87.2130869944
BB22_1403,2022,Black Bear,5-Oct-22,Hunting,Amasa,Iron,M,2021,46.1232128973,-88.52338799
BB22_1404,2022,Black Bear,7-Oct-22,Hunting,Carney,Delta,M,2020,45.8335003773,-87.2743854911
BB22_1405,2022,Black Bear,4-Oct-22,Hunting,Amasa,Iron,M,2019,46.3550040592,-88.5438099841
BB22_1406,2022,Black Bear,13-Oct-22,Hunting,Carney,Menominee,F,2021,45.412279213,-87.5028970019
,2022,Black Bear,22-Sep-22,Hunting,Carney,Menominee,M,2018,45.8176855798,-87.6664987083
BB22_1408,2022,Black Bear,10-Oct-22,Hunting,Newberry,Luce,M,2021,46.3105706559,-85.3116737966
BB22_1409,2022,Black Bear,9-Oct-22,Hunting,Newberry,Delta,M,2021,45.9763629249,-86.5003098069
BB22_141,2022,Black Bear,12-Sep-22,Hunting,Baraga,Ontonagon,M,2020,46.8298320392,-89.0060811308
BB22_1410,2022,Black Bear,7-Oct-22,Hunting,Amasa,Iron,F,2021,46.2537291388,-88.4819347558
BB22_1411,2022,Black Bear,16-Sep-22,Hunting,Carney,Menominee,F,2018,45.6153424682,-87.7480798424
BB22_1412,2022,Black Bear,5-Oct-22,Hunting,Gwinn,Alger,F,2019,46.4856289891,-87.1062392084
BB22_1413,2022,Black Bear,25-Sep-22,Hunting,Carney,Menominee,F,2021,45.4853008302,-87.5838620276
BB22_1414,2022,Black Bear,28-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.4690910501,-86.2718001595
BB22_1415,2022,Black Bear,15-Oct-22,Hunting,Amasa,Iron,F,2020,46.036721616,-88.75175172
BB22_1416,2022,Black Bear,28-Sep-22,Hunting,Carney,Menominee,M,2021,45.4118588756,-87.4614239066
BB22_1417,2022,Black Bear,22-Oct-22,Hunting,Carney,Menominee,M,2021,45.6444666584,-87.5010691002
BB22_1418,2022,Black Bear,4-Oct-22,Hunting,Baraga,Houghton,M,2018,46.5281027028,-88.8979356888
BB22_1419,2022,Black Bear,7-Oct-22,Hunting,Amasa,Iron,F,2020,46.3694002963,-88.3358936724
BB22_142,2022,Black Bear,14-Sep-22,Hunting,Baraga,Ontonagon,M,2019,46.5856545529,-89.1468392379
BB22_1420,2022,Black Bear,26-Sep-22,Hunting,Carney,Menominee,F,2021,45.7009558818,-87.7484063039
BB22_1421,2022,Black Bear,22-Oct-22,Hunting,Newberry,Luce,M,2021,46.5421327775,-85.3334626059
,2022,Black Bear,3-Oct-22,Hunting,Gwinn,Delta,M,2019,46.03575178,-87.2112107386
BB22_1423,2022,Black Bear,13-Sep-22,Hunting,Carney,Menominee,M,2021,45.6595776115,-87.3982524134
BB22_1424,2022,Black Bear,29-Sep-22,Hunting,Carney,Menominee,M,2021,45.6013959726,-87.6249774694
BB22_1425,2022,Black Bear,11-Oct-22,Hunting,Newberry,Schoolcraft,F,2018,46.2089514377,-86.3547519027
BB22_1426,2022,Black Bear,18-Sep-22,Hunting,Amasa,Iron,F,2018,46.0074628722,-88.1903740777
BB22_1427,2022,Black Bear,30-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.3248928342,-86.3965284559
BB22_1428,2022,Black Bear,30-Sep-22,Hunting,Newberry,Schoolcraft,M,2016,46.3383647201,-85.9587797898
BB22_1429,2022,Black Bear,14-Oct-22,Hunting,Gwinn,Delta,M,2018,46.0935951194,-87.1686623613
BB22_143,2022,Black Bear,14-Sep-22,Hunting,Bergland,Ontonagon,F,2020,46.6140869054,-89.5630864765
,2022,Black Bear,29-Sep-22,Hunting,Baldwin,Oceana,M,2021,43.773464374,-86.2183095754
BB22_1431,2022,Black Bear,16-Sep-22,Hunting,Newberry,Alger,M,2014,46.5994651095,-86.0631042964
BB22_1432,2022,Black Bear,28-Sep-22,Hunting,Carney,Menominee,M,2020,45.4120502457,-87.4823288831
BB22_1433,2022,Black Bear,14-Oct-22,Hunting,Gwinn,Delta,M,2020,46.0935951194,-87.1686623613
BB22_1434,2022,Black Bear,1-Oct-22,Hunting,Carney,Menominee,M,2020,45.2827762702,-87.6255704729
BB22_1435,2022,Black Bear,2-Oct-22,Hunting,Newberry,Luce,F,2016,46.6147127069,-85.5630425205
BB22_1436,2022,Black Bear,3-Oct-22,Hunting,Gwinn,Marquette,M,2021,46.1665049844,-87.3146010743
BB22_1437,2022,Black Bear,7-Oct-22,Hunting,Carney,Menominee,F,2021,45.8049111283,-87.3566654447
,2022,Black Bear,5-Oct-22,Hunting,Amasa,Baraga,M,2017,46.4270624266,-88.4809320697
,2022,Black Bear,9-Oct-22,Hunting,Carney,Menominee,F,2022,45.6739919473,-87.3981560349
BB22_144,2022,Black Bear,15-Sep-22,Hunting,Baraga,Houghton,F,2017,46.6000025281,-88.897227598
,2022,Black Bear,9-Oct-22,Hunting,Red Oak,Cheboygan,M,2021,45.5122404173,-84.5590588655
BB22_1441,2022,Black Bear,5-Oct-22,Hunting,Carney,Menominee,F,2020,45.7328550336,-87.4385463504
BB22_1442,2022,Black Bear,4-Oct-22,Hunting,Carney,Menominee,M,2021,45.3846578836,-87.7710770441
BB22_1443,2022,Black Bear,1-Oct-22,Hunting,Carney,Menominee,M,2021,45.413507542,-87.6257465778
BB22_1444,2022,Black Bear,1-Oct-22,Hunting,Carney,Menominee,M,2021,45.5160929505,-87.3378687935
BB22_1445,2022,Black Bear,7-Oct-22,Hunting,Carney,Menominee,F,2019,45.5176958373,-87.304368264
BB22_1446,2022,Black Bear,10-Oct-22,Hunting,Carney,Delta,M,2014,45.6301479696,-87.2136772335
BB22_1447,2022,Black Bear,20-Sep-22,Hunting,Carney,Menominee,F,2021,45.572297567,-87.7483616336
BB22_1448,2022,Black Bear,25-Sep-22,Hunting,Carney,Menominee,F,2021,45.7614453127,-87.3975802222
BB22_1449,2022,Black Bear,4-Oct-22,Hunting,Gwinn,Delta,F,2020,46.1373123768,-87.1894279801
BB22_145,2022,Black Bear,15-Sep-22,Hunting,Baraga,Ontonagon,M,2021,46.6583281725,-89.0003325511
BB22_1450,2022,Black Bear,7-Sep-22,Hunting,Carney,Menominee,M,2021,45.7018218268,-87.625131086
BB22_1451,2022,Black Bear,2-Oct-22,Hunting,Gwinn,Delta,M,2020,46.1372476026,-87.1685972058
BB22_1452,2022,Black Bear,3-Oct-22,Hunting,Carney,Menominee,M,2021,45.413335679,-87.7503980877
,2022,Black Bear,15-Sep-22,Hunting,Newberry,Alger,F,2016,46.6137244313,-85.9375842882
,2022,Black Bear,27-Sep-22,Hunting,Carney,Menominee,F,2017,45.4424126918,-87.7705046329
BB22_1455,2022,Black Bear,2-Oct-22,Hunting,Gwinn,Delta,M,2020,46.13688454,-86.7091343817
,2022,Black Bear,13-Sep-22,Hunting,Newberry,Alger,F,2020,46.5265875853,-85.9380670358
BB22_1457,2022,Black Bear,29-Sep-22,Hunting,Newberry,Schoolcraft,M,2014,46.4402947091,-86.2097679872
,2022,Black Bear,16-Oct-22,Hunting,Carney,Dickinson,M,2013,45.8909564029,-87.7484134673
,2022,Black Bear,15-Oct-22,Hunting,Carney,Menominee,M,2016,45.847498036,-87.4180748919
BB22_146,2022,Black Bear,14-Sep-22,Hunting,Bergland,Ontonagon,M,2016,46.8011817468,-89.5771214332
BB22_1460,2022,Black Bear,3-Oct-22,Hunting,Gwinn,Marquette,M,2019,46.2534151108,-87.3349726911
BB22_1461,2022,Black Bear,4-Oct-22,Hunting,Amasa,Iron,F,2020,46.412673898,-88.4809769797
BB22_1462,2022,Black Bear,28-Sep-22,Hunting,Newberry,Alger,F,2019,46.3097785016,-86.8056469148
BB22_1463,2022,Black Bear,27-Sep-22,Hunting,Newberry,Luce,M,2020,46.252319091,-85.6242357645
BB22_1464,2022,Black Bear,9-Oct-22,Hunting,Gwinn,Marquette,F,2021,46.28290785,-87.7515005399
BB22_1465,2022,Black Bear,12-Oct-22,Hunting,Carney,Menominee,M,2020,45.7314442622,-87.6045051484
BB22_1466,2022,Black Bear,7-Oct-22,Hunting,Newberry,Schoolcraft,M,2019,46.3817283685,-85.8959765054
BB22_1467,2022,Black Bear,29-Sep-22,Hunting,Bergland,Gogebic,F,2018,46.5421554334,-90.0000122507
BB22_1468,2022,Black Bear,13-Sep-22,Hunting,Newberry,Alger,M,2017,46.5416549331,-86.063413839
BB22_1469,2022,Black Bear,25-Sep-22,Hunting,Newberry,Alger,F,2020,46.5472266786,-86.3002921852
BB22_147,2022,Black Bear,16-Sep-22,Hunting,Baraga,Ontonagon,M,2019,46.6728216805,-89.0212874536
BB22_1470,2022,Black Bear,17-Sep-22,Hunting,Newberry,Schoolcraft,M,2017,46.1961929327,-86.1998823706
BB22_1471,2022,Black Bear,13-Sep-22,Hunting,Gwinn,Alger,M,2021,46.4274159346,-86.960666383
BB22_1472,2022,Black Bear,10-Oct-22,Hunting,Newberry,Alger,M,2020,46.3097785016,-86.8056469148
BB22_1473,2022,Black Bear,7-Oct-22,Hunting,Bergland,Ontonagon,F,2017,46.6286331397,-89.7089133297
BB22_1474,2022,Black Bear,25-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.1655274341,-86.3132784336
BB22_1475,2022,Black Bear,13-Sep-22,Hunting,Newberry,Alger,F,2019,46.4625559587,-86.4275385561
BB22_1476,2022,Black Bear,9-Sep-22,Hunting,Newberry,Alger,F,2018,46.3097785016,-86.8056469148
BB22_1477,2022,Black Bear,27-Sep-22,Hunting,Newberry,Schoolcraft,F,2006,46.396166413,-85.9592170742
BB22_1478,2022,Black Bear,9-Sep-22,Hunting,Newberry,Alger,M,2020,46.657608383,-86.1454790789
BB22_1479,2022,Black Bear,27-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.2815460189,-86.4802029704
BB22_148,2022,Black Bear,12-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.527576899,-89.8350614737
BB22_1480,2022,Black Bear,2-Oct-22,Hunting,Newberry,Luce,M,2020,46.541212415,-85.8345028066
BB22_1481,2022,Black Bear,14-Sep-22,Hunting,Newberry,Alger,F,2018,46.6693262321,-85.9569136563
,2022,Black Bear,25-Sep-22,Hunting,Newberry,Alger,F,2020,46.526505159,-85.9169473408
BB22_1483,2022,Black Bear,26-Sep-22,Hunting,Newberry,Schoolcraft,F,2015,46.4402190216,-86.1465148892
BB22_1484,2022,Black Bear,8-Sep-22,Hunting,Amasa,Iron,M,2017,46.3257172774,-88.3774879038
BB22_1485,2022,Black Bear,9-Oct-22,Hunting,Amasa,Iron,M,2021,46.3260357579,-88.8557927752
BB22_1486,2022,Black Bear,24-Sep-22,Hunting,Carney,Menominee,M,2021,45.280993049,-87.5026672052
,2022,Black Bear,21-Sep-22,Hunting,Carney,Menominee,F,2021,45.5289396128,-87.5425971921
BB22_1488,2022,Black Bear,14-Sep-22,Hunting,Newberry,Alger,M,2019,46.6139599893,-86.0419619322
BB22_1489,2022,Black Bear,3-Oct-22,Hunting,Carney,Menominee,F,2021,45.6306868222,-87.336819193
BB22_149,2022,Black Bear,12-Sep-22,Hunting,Bergland,Ontonagon,F,2020,46.7444925505,-89.374900349
BB22_1490,2022,Black Bear,29-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.3672469704,-86.021595824
BB22_1491,2022,Black Bear,2-Oct-22,Hunting,Newberry,Schoolcraft,M,2017,46.0633132772,-86.2301875446
BB22_1492,2022,Black Bear,11-Oct-22,Hunting,Amasa,Iron,F,2018,46.1381004854,-88.6688152214
,2022,Black Bear,28-Sep-22,Hunting,Newberry,Alger,M,2019,46.3097785016,-86.8056469148
BB22_1494,2022,Black Bear,27-Sep-22,Hunting,Newberry,Schoolcraft,F,2018,46.2015664564,-86.4275182052
BB22_1495,2022,Black Bear,28-Sep-22,Hunting,Gwinn,Alger,M,2021,46.3838639989,-86.8977904461
BB22_1496,2022,Black Bear,30-Sep-22,Hunting,Newberry,Schoolcraft,F,2017,46.3383808337,-85.9796661069
,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.2089159751,-86.500263995
BB22_1498,2022,Black Bear,5-Oct-22,,Newberry,Schoolcraft,M,2019,46.1961929327,-86.1998823706
,2022,Black Bear,29-Sep-22,Hunting,Gwinn,Alger,M,2020,46.311264274,-86.7933556375
BB22_15,2022,Black Bear,13-Sep-22,Hunting,Gwinn,Marquette,F,2017,46.3407027345,-87.5431549124
BB22_150,2022,Black Bear,12-Sep-22,Hunting,Bergland,Ontonagon,F,2021,46.5707627272,-89.3963907556
BB22_1500,2022,Black Bear,22-Sep-22,Hunting,Newberry,Alger,M,2019,46.3097785016,-86.8056469148
BB22_1501,2022,Black Bear,28-Sep-22,Hunting,Newberry,Schoolcraft,M,2017,46.4544684194,-86.0213257187
BB22_1502,2022,Black Bear,30-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.3531123563,-86.1677103125
BB22_1503,2022,Black Bear,15-Sep-22,Hunting,Gwinn,Alger,M,2017,46.3097785016,-86.8056469148
BB22_1504,2022,Black Bear,7-Sep-22,Hunting,Newberry,Alger,M,2021,46.3097785016,-86.8056469148
BB22_1505,2022,Black Bear,11-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.1961929327,-86.1998823706
BB22_1506,2022,Black Bear,17-Sep-22,Hunting,Gwinn,Alger,F,2019,46.238490146,-86.9387260121
BB22_1507,2022,Black Bear,28-Sep-22,Hunting,Newberry,Luce,M,2021,46.4694274989,-85.7503741954
BB22_1508,2022,Black Bear,9-Oct-22,Hunting,Newberry,Schoolcraft,F,2020,46.4688467318,-85.8961384436
,2022,Black Bear,14-Oct-22,Hunting,Carney,Dickinson,M,2022,45.8752015619,-87.8510713316
BB22_151,2022,Black Bear,11-Sep-22,Hunting,Bergland,Gogebic,M,2022,46.4410997075,-89.9797833363
BB22_1510,2022,Black Bear,1-Oct-22,Hunting,Carney,Menominee,F,2021,45.3990062065,-87.6673496937
,2022,Black Bear,1-Oct-22,Hunting,Gwinn,Marquette,M,2022,46.3695666787,-87.1897403541
BB22_1512,2022,Black Bear,30-Sep-22,Hunting,Carney,Menominee,M,2019,45.5152027812,-87.7691678466
BB22_1513,2022,Black Bear,13-Sep-22,Hunting,Newberry,Alger,F,2020,46.6344390689,-85.9259070871
BB22_1514,2022,Black Bear,23-Sep-22,Hunting,Newberry,Luce,M,2020,46.6353863525,-85.8023390015
,2022,Black Bear,29-Sep-22,Hunting,Newberry,Alger,M,2019,46.3097785016,-86.8056469148
BB22_1516,2022,Black Bear,14-Sep-22,Hunting,Gwinn,Alger,M,2020,46.3097785016,-86.8056469148
BB22_1517,2022,Black Bear,9-Sep-22,Hunting,Newberry,Alger,M,2019,46.3097785016,-86.8056469148
BB22_1518,2022,Black Bear,27-Sep-22,Hunting,Gwinn,Schoolcraft,F,2016,46.1961929327,-86.1998823706
BB22_1519,2022,Black Bear,13-Sep-22,Hunting,Newberry,Alger,F,2022,46.3097785016,-86.8056469148
BB22_152,2022,Black Bear,12-Sep-22,Hunting,Bergland,Gogebic,F,2022,46.3156780987,-89.9202235091
BB22_1520,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.0782333761,-86.41679911
BB22_1521,2022,Black Bear,,Hunting,,Alger,F,2013,46.3097785016,-86.8056469148
,2022,Black Bear,12-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.2015664564,-86.4275182052
BB22_1523,2022,Black Bear,21-Oct-22,Hunting,Carney,Dickinson,F,2022,45.9062197532,-87.8775141127
BB22_1524,2022,Black Bear,24-Oct-22,Hunting,Carney,Menominee,F,2017,45.6294115281,-87.7682507542
BB22_1525,2022,Black Bear,30-Sep-22,Hunting,Baraga,,M,2021,46.8066846711,-88.8386329651
BB22_1526,2022,Black Bear,17-Sep-22,Hunting,Baraga,Marquette,M,2020,46.4306465237,-87.6405562088
BB22_1527,2022,Black Bear,7-Sep-22,Hunting,Baraga,,M,2021,46.8066846711,-88.8386329651
BB22_1528,2022,Black Bear,27-Sep-22,Hunting,Baraga,Marquette,M,2019,46.4306465237,-87.6405562088
BB22_1529,2022,Black Bear,15-Sep-22,Hunting,Baraga,Baraga,F,2013,46.6399552666,-88.3385192506
BB22_153,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,F,2016,46.4699801858,-89.3972314555
BB22_1530,2022,Black Bear,7-Sep-22,Hunting,Baraga,,M,2020,46.8066846711,-88.8386329651
BB22_1531,2022,Black Bear,14-Oct-22,Hunting,Baraga,Baraga,M,2018,46.6719092418,-88.355498068
BB22_1532,2022,Black Bear,9-Oct-22,Hunting,Amasa,Marquette,F,2017,46.4562465135,-88.1065007051
BB22_1533,2022,Black Bear,10-Sep-22,Hunting,Baraga,Baraga,M,2021,46.5859091179,-88.3558442352
,2022,Black Bear,11-Oct-22,Hunting,Red Oak,Alcona,M,2020,44.8353706417,-83.6971362264
,2022,Black Bear,11-Oct-22,Hunting,Red Oak,Roscommon,M,2019,44.2838337495,-84.6215309004
BB22_1536,2022,Black Bear,1-Oct-22,Hunting,Gwinn,Marquette,M,2020,46.4306465237,-87.6405562088
BB22_1537,2022,Black Bear,15-Oct-22,Hunting,Gwinn,Marquette,M,2018,46.2539548761,-87.6054883346
BB22_1538,2022,Black Bear,,Hunting,Gwinn,Marquette,M,2021,46.1956522379,-87.5642130815
BB22_1539,2022,Black Bear,12-Sep-22,Hunting,Baraga,,F,2021,46.8066846711,-88.8386329651
BB22_154,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,M,2021,46.6719549232,-89.6452429882
BB22_1540,2022,Black Bear,14-Oct-22,Hunting,Baraga,Baraga,M,2017,46.4559562712,-88.6897719873
BB22_1541,2022,Black Bear,2-Oct-22,Hunting,Baraga,Marquette,F,2021,46.7858408948,-87.6354162266
BB22_1542,2022,Black Bear,30-Sep-22,Hunting,Baraga,Marquette,M,2021,46.7099590017,-87.5831058625
BB22_1543,2022,Black Bear,30-Sep-22,Hunting,Gwinn,Dickinson,M,2019,46.2247882783,-87.6468938987
,2022,Black Bear,11-Sep-22,Hunting,Baldwin,Oceana,M,2021,43.6779604749,-86.1292432645
BB22_1545,2022,Black Bear,29-Sep-22,Hunting,Gwinn,Marquette,F,2017,46.1666996953,-87.5850268693
,2022,Black Bear,11-Sep-22,Hunting,Baldwin,Newaygo,M,2021,43.6917127549,-85.7512086627
,2022,Black Bear,23-Sep-22,Hunting,Newberry,Chippewa,F,2019,46.76968913,-84.9959773753
